,Input1,Input2,Target,Alpha
2060,z0/mcf-z-stacks-03212011_o03_s1_w2.tif,z4/mcf-z-stacks-03212011_o03_s1_w2.tif,z2/mcf-z-stacks-03212011_o03_s1_w2.tif,0.5
2061,z0/mcf-z-stacks-03212011_o03_s2_w2.tif,z4/mcf-z-stacks-03212011_o03_s2_w2.tif,z2/mcf-z-stacks-03212011_o03_s2_w2.tif,0.5
2062,z0/mcf-z-stacks-03212011_o04_s1_w2.tif,z4/mcf-z-stacks-03212011_o04_s1_w2.tif,z2/mcf-z-stacks-03212011_o04_s1_w2.tif,0.5
2063,z0/mcf-z-stacks-03212011_o04_s2_w2.tif,z4/mcf-z-stacks-03212011_o04_s2_w2.tif,z2/mcf-z-stacks-03212011_o04_s2_w2.tif,0.5
2064,z0/mcf-z-stacks-03212011_o05_s1_w2.tif,z4/mcf-z-stacks-03212011_o05_s1_w2.tif,z2/mcf-z-stacks-03212011_o05_s1_w2.tif,0.5
2065,z0/mcf-z-stacks-03212011_o05_s2_w2.tif,z4/mcf-z-stacks-03212011_o05_s2_w2.tif,z2/mcf-z-stacks-03212011_o05_s2_w2.tif,0.5
2066,z0/mcf-z-stacks-03212011_o06_s1_w2.tif,z4/mcf-z-stacks-03212011_o06_s1_w2.tif,z2/mcf-z-stacks-03212011_o06_s1_w2.tif,0.5
2067,z0/mcf-z-stacks-03212011_o06_s2_w2.tif,z4/mcf-z-stacks-03212011_o06_s2_w2.tif,z2/mcf-z-stacks-03212011_o06_s2_w2.tif,0.5
2068,z0/mcf-z-stacks-03212011_o07_s1_w2.tif,z4/mcf-z-stacks-03212011_o07_s1_w2.tif,z2/mcf-z-stacks-03212011_o07_s1_w2.tif,0.5
2069,z0/mcf-z-stacks-03212011_o07_s2_w2.tif,z4/mcf-z-stacks-03212011_o07_s2_w2.tif,z2/mcf-z-stacks-03212011_o07_s2_w2.tif,0.5
2070,z0/mcf-z-stacks-03212011_o08_s1_w2.tif,z4/mcf-z-stacks-03212011_o08_s1_w2.tif,z2/mcf-z-stacks-03212011_o08_s1_w2.tif,0.5
2071,z0/mcf-z-stacks-03212011_o08_s2_w2.tif,z4/mcf-z-stacks-03212011_o08_s2_w2.tif,z2/mcf-z-stacks-03212011_o08_s2_w2.tif,0.5
2072,z0/mcf-z-stacks-03212011_o09_s1_w2.tif,z4/mcf-z-stacks-03212011_o09_s1_w2.tif,z2/mcf-z-stacks-03212011_o09_s1_w2.tif,0.5
2073,z0/mcf-z-stacks-03212011_o09_s2_w2.tif,z4/mcf-z-stacks-03212011_o09_s2_w2.tif,z2/mcf-z-stacks-03212011_o09_s2_w2.tif,0.5
2074,z0/mcf-z-stacks-03212011_o10_s1_w2.tif,z4/mcf-z-stacks-03212011_o10_s1_w2.tif,z2/mcf-z-stacks-03212011_o10_s1_w2.tif,0.5
2075,z0/mcf-z-stacks-03212011_o10_s2_w2.tif,z4/mcf-z-stacks-03212011_o10_s2_w2.tif,z2/mcf-z-stacks-03212011_o10_s2_w2.tif,0.5
2076,z0/mcf-z-stacks-03212011_o11_s1_w2.tif,z4/mcf-z-stacks-03212011_o11_s1_w2.tif,z2/mcf-z-stacks-03212011_o11_s1_w2.tif,0.5
2077,z0/mcf-z-stacks-03212011_o11_s2_w2.tif,z4/mcf-z-stacks-03212011_o11_s2_w2.tif,z2/mcf-z-stacks-03212011_o11_s2_w2.tif,0.5
2078,z0/mcf-z-stacks-03212011_o12_s1_w2.tif,z4/mcf-z-stacks-03212011_o12_s1_w2.tif,z2/mcf-z-stacks-03212011_o12_s1_w2.tif,0.5
2079,z0/mcf-z-stacks-03212011_o12_s2_w2.tif,z4/mcf-z-stacks-03212011_o12_s2_w2.tif,z2/mcf-z-stacks-03212011_o12_s2_w2.tif,0.5
2080,z0/mcf-z-stacks-03212011_o13_s1_w2.tif,z4/mcf-z-stacks-03212011_o13_s1_w2.tif,z2/mcf-z-stacks-03212011_o13_s1_w2.tif,0.5
2081,z0/mcf-z-stacks-03212011_o13_s2_w2.tif,z4/mcf-z-stacks-03212011_o13_s2_w2.tif,z2/mcf-z-stacks-03212011_o13_s2_w2.tif,0.5
2082,z0/mcf-z-stacks-03212011_o14_s1_w2.tif,z4/mcf-z-stacks-03212011_o14_s1_w2.tif,z2/mcf-z-stacks-03212011_o14_s1_w2.tif,0.5
2083,z0/mcf-z-stacks-03212011_o14_s2_w2.tif,z4/mcf-z-stacks-03212011_o14_s2_w2.tif,z2/mcf-z-stacks-03212011_o14_s2_w2.tif,0.5
2084,z0/mcf-z-stacks-03212011_o15_s1_w2.tif,z4/mcf-z-stacks-03212011_o15_s1_w2.tif,z2/mcf-z-stacks-03212011_o15_s1_w2.tif,0.5
2085,z0/mcf-z-stacks-03212011_o15_s2_w2.tif,z4/mcf-z-stacks-03212011_o15_s2_w2.tif,z2/mcf-z-stacks-03212011_o15_s2_w2.tif,0.5
2086,z0/mcf-z-stacks-03212011_o16_s1_w2.tif,z4/mcf-z-stacks-03212011_o16_s1_w2.tif,z2/mcf-z-stacks-03212011_o16_s1_w2.tif,0.5
2087,z0/mcf-z-stacks-03212011_o16_s2_w2.tif,z4/mcf-z-stacks-03212011_o16_s2_w2.tif,z2/mcf-z-stacks-03212011_o16_s2_w2.tif,0.5
2088,z0/mcf-z-stacks-03212011_o17_s1_w2.tif,z4/mcf-z-stacks-03212011_o17_s1_w2.tif,z2/mcf-z-stacks-03212011_o17_s1_w2.tif,0.5
2089,z0/mcf-z-stacks-03212011_o17_s2_w2.tif,z4/mcf-z-stacks-03212011_o17_s2_w2.tif,z2/mcf-z-stacks-03212011_o17_s2_w2.tif,0.5
2090,z0/mcf-z-stacks-03212011_o18_s1_w2.tif,z4/mcf-z-stacks-03212011_o18_s1_w2.tif,z2/mcf-z-stacks-03212011_o18_s1_w2.tif,0.5
2091,z0/mcf-z-stacks-03212011_o18_s2_w2.tif,z4/mcf-z-stacks-03212011_o18_s2_w2.tif,z2/mcf-z-stacks-03212011_o18_s2_w2.tif,0.5
2092,z0/mcf-z-stacks-03212011_o19_s1_w2.tif,z4/mcf-z-stacks-03212011_o19_s1_w2.tif,z2/mcf-z-stacks-03212011_o19_s1_w2.tif,0.5
2093,z0/mcf-z-stacks-03212011_o19_s2_w2.tif,z4/mcf-z-stacks-03212011_o19_s2_w2.tif,z2/mcf-z-stacks-03212011_o19_s2_w2.tif,0.5
2094,z0/mcf-z-stacks-03212011_o20_s1_w2.tif,z4/mcf-z-stacks-03212011_o20_s1_w2.tif,z2/mcf-z-stacks-03212011_o20_s1_w2.tif,0.5
2095,z0/mcf-z-stacks-03212011_o20_s2_w2.tif,z4/mcf-z-stacks-03212011_o20_s2_w2.tif,z2/mcf-z-stacks-03212011_o20_s2_w2.tif,0.5
2096,z0/mcf-z-stacks-03212011_o21_s1_w2.tif,z4/mcf-z-stacks-03212011_o21_s1_w2.tif,z2/mcf-z-stacks-03212011_o21_s1_w2.tif,0.5
2097,z0/mcf-z-stacks-03212011_o21_s2_w2.tif,z4/mcf-z-stacks-03212011_o21_s2_w2.tif,z2/mcf-z-stacks-03212011_o21_s2_w2.tif,0.5
2098,z0/mcf-z-stacks-03212011_o22_s1_w2.tif,z4/mcf-z-stacks-03212011_o22_s1_w2.tif,z2/mcf-z-stacks-03212011_o22_s1_w2.tif,0.5
2099,z0/mcf-z-stacks-03212011_o22_s2_w2.tif,z4/mcf-z-stacks-03212011_o22_s2_w2.tif,z2/mcf-z-stacks-03212011_o22_s2_w2.tif,0.5
2100,z0/mcf-z-stacks-03212011_o23_s1_w2.tif,z4/mcf-z-stacks-03212011_o23_s1_w2.tif,z2/mcf-z-stacks-03212011_o23_s1_w2.tif,0.5
2101,z0/mcf-z-stacks-03212011_o23_s2_w2.tif,z4/mcf-z-stacks-03212011_o23_s2_w2.tif,z2/mcf-z-stacks-03212011_o23_s2_w2.tif,0.5
2102,z0/mcf-z-stacks-03212011_o24_s1_w2.tif,z4/mcf-z-stacks-03212011_o24_s1_w2.tif,z2/mcf-z-stacks-03212011_o24_s1_w2.tif,0.5
2103,z0/mcf-z-stacks-03212011_o24_s2_w2.tif,z4/mcf-z-stacks-03212011_o24_s2_w2.tif,z2/mcf-z-stacks-03212011_o24_s2_w2.tif,0.5
2104,z0/mcf-z-stacks-03212011_p01_s1_w2.tif,z4/mcf-z-stacks-03212011_p01_s1_w2.tif,z2/mcf-z-stacks-03212011_p01_s1_w2.tif,0.5
2105,z0/mcf-z-stacks-03212011_p01_s2_w2.tif,z4/mcf-z-stacks-03212011_p01_s2_w2.tif,z2/mcf-z-stacks-03212011_p01_s2_w2.tif,0.5
2106,z0/mcf-z-stacks-03212011_p02_s1_w2.tif,z4/mcf-z-stacks-03212011_p02_s1_w2.tif,z2/mcf-z-stacks-03212011_p02_s1_w2.tif,0.5
2107,z0/mcf-z-stacks-03212011_p02_s2_w2.tif,z4/mcf-z-stacks-03212011_p02_s2_w2.tif,z2/mcf-z-stacks-03212011_p02_s2_w2.tif,0.5
2108,z0/mcf-z-stacks-03212011_p03_s1_w2.tif,z4/mcf-z-stacks-03212011_p03_s1_w2.tif,z2/mcf-z-stacks-03212011_p03_s1_w2.tif,0.5
2109,z0/mcf-z-stacks-03212011_p03_s2_w2.tif,z4/mcf-z-stacks-03212011_p03_s2_w2.tif,z2/mcf-z-stacks-03212011_p03_s2_w2.tif,0.5
2110,z0/mcf-z-stacks-03212011_p04_s1_w2.tif,z4/mcf-z-stacks-03212011_p04_s1_w2.tif,z2/mcf-z-stacks-03212011_p04_s1_w2.tif,0.5
2111,z0/mcf-z-stacks-03212011_p04_s2_w2.tif,z4/mcf-z-stacks-03212011_p04_s2_w2.tif,z2/mcf-z-stacks-03212011_p04_s2_w2.tif,0.5
2112,z0/mcf-z-stacks-03212011_p05_s1_w2.tif,z4/mcf-z-stacks-03212011_p05_s1_w2.tif,z2/mcf-z-stacks-03212011_p05_s1_w2.tif,0.5
2113,z0/mcf-z-stacks-03212011_p05_s2_w2.tif,z4/mcf-z-stacks-03212011_p05_s2_w2.tif,z2/mcf-z-stacks-03212011_p05_s2_w2.tif,0.5
2114,z0/mcf-z-stacks-03212011_p06_s1_w2.tif,z4/mcf-z-stacks-03212011_p06_s1_w2.tif,z2/mcf-z-stacks-03212011_p06_s1_w2.tif,0.5
2115,z0/mcf-z-stacks-03212011_p06_s2_w2.tif,z4/mcf-z-stacks-03212011_p06_s2_w2.tif,z2/mcf-z-stacks-03212011_p06_s2_w2.tif,0.5
2116,z0/mcf-z-stacks-03212011_p07_s1_w2.tif,z4/mcf-z-stacks-03212011_p07_s1_w2.tif,z2/mcf-z-stacks-03212011_p07_s1_w2.tif,0.5
2117,z0/mcf-z-stacks-03212011_p07_s2_w2.tif,z4/mcf-z-stacks-03212011_p07_s2_w2.tif,z2/mcf-z-stacks-03212011_p07_s2_w2.tif,0.5
2118,z0/mcf-z-stacks-03212011_p08_s1_w2.tif,z4/mcf-z-stacks-03212011_p08_s1_w2.tif,z2/mcf-z-stacks-03212011_p08_s1_w2.tif,0.5
2119,z0/mcf-z-stacks-03212011_p08_s2_w2.tif,z4/mcf-z-stacks-03212011_p08_s2_w2.tif,z2/mcf-z-stacks-03212011_p08_s2_w2.tif,0.5
2120,z0/mcf-z-stacks-03212011_p09_s1_w2.tif,z4/mcf-z-stacks-03212011_p09_s1_w2.tif,z2/mcf-z-stacks-03212011_p09_s1_w2.tif,0.5
2121,z0/mcf-z-stacks-03212011_p09_s2_w2.tif,z4/mcf-z-stacks-03212011_p09_s2_w2.tif,z2/mcf-z-stacks-03212011_p09_s2_w2.tif,0.5
2122,z0/mcf-z-stacks-03212011_p10_s1_w2.tif,z4/mcf-z-stacks-03212011_p10_s1_w2.tif,z2/mcf-z-stacks-03212011_p10_s1_w2.tif,0.5
2123,z0/mcf-z-stacks-03212011_p10_s2_w2.tif,z4/mcf-z-stacks-03212011_p10_s2_w2.tif,z2/mcf-z-stacks-03212011_p10_s2_w2.tif,0.5
2124,z0/mcf-z-stacks-03212011_p11_s1_w2.tif,z4/mcf-z-stacks-03212011_p11_s1_w2.tif,z2/mcf-z-stacks-03212011_p11_s1_w2.tif,0.5
2125,z0/mcf-z-stacks-03212011_p11_s2_w2.tif,z4/mcf-z-stacks-03212011_p11_s2_w2.tif,z2/mcf-z-stacks-03212011_p11_s2_w2.tif,0.5
2126,z0/mcf-z-stacks-03212011_p12_s1_w2.tif,z4/mcf-z-stacks-03212011_p12_s1_w2.tif,z2/mcf-z-stacks-03212011_p12_s1_w2.tif,0.5
2127,z0/mcf-z-stacks-03212011_p12_s2_w2.tif,z4/mcf-z-stacks-03212011_p12_s2_w2.tif,z2/mcf-z-stacks-03212011_p12_s2_w2.tif,0.5
2128,z0/mcf-z-stacks-03212011_p13_s1_w2.tif,z4/mcf-z-stacks-03212011_p13_s1_w2.tif,z2/mcf-z-stacks-03212011_p13_s1_w2.tif,0.5
2129,z0/mcf-z-stacks-03212011_p13_s2_w2.tif,z4/mcf-z-stacks-03212011_p13_s2_w2.tif,z2/mcf-z-stacks-03212011_p13_s2_w2.tif,0.5
2130,z0/mcf-z-stacks-03212011_p14_s1_w2.tif,z4/mcf-z-stacks-03212011_p14_s1_w2.tif,z2/mcf-z-stacks-03212011_p14_s1_w2.tif,0.5
2131,z0/mcf-z-stacks-03212011_p14_s2_w2.tif,z4/mcf-z-stacks-03212011_p14_s2_w2.tif,z2/mcf-z-stacks-03212011_p14_s2_w2.tif,0.5
2132,z0/mcf-z-stacks-03212011_p15_s1_w2.tif,z4/mcf-z-stacks-03212011_p15_s1_w2.tif,z2/mcf-z-stacks-03212011_p15_s1_w2.tif,0.5
2133,z0/mcf-z-stacks-03212011_p15_s2_w2.tif,z4/mcf-z-stacks-03212011_p15_s2_w2.tif,z2/mcf-z-stacks-03212011_p15_s2_w2.tif,0.5
2134,z0/mcf-z-stacks-03212011_p16_s1_w2.tif,z4/mcf-z-stacks-03212011_p16_s1_w2.tif,z2/mcf-z-stacks-03212011_p16_s1_w2.tif,0.5
2135,z0/mcf-z-stacks-03212011_p16_s2_w2.tif,z4/mcf-z-stacks-03212011_p16_s2_w2.tif,z2/mcf-z-stacks-03212011_p16_s2_w2.tif,0.5
2136,z0/mcf-z-stacks-03212011_p17_s1_w2.tif,z4/mcf-z-stacks-03212011_p17_s1_w2.tif,z2/mcf-z-stacks-03212011_p17_s1_w2.tif,0.5
2137,z0/mcf-z-stacks-03212011_p17_s2_w2.tif,z4/mcf-z-stacks-03212011_p17_s2_w2.tif,z2/mcf-z-stacks-03212011_p17_s2_w2.tif,0.5
2138,z0/mcf-z-stacks-03212011_p18_s1_w2.tif,z4/mcf-z-stacks-03212011_p18_s1_w2.tif,z2/mcf-z-stacks-03212011_p18_s1_w2.tif,0.5
2139,z0/mcf-z-stacks-03212011_p18_s2_w2.tif,z4/mcf-z-stacks-03212011_p18_s2_w2.tif,z2/mcf-z-stacks-03212011_p18_s2_w2.tif,0.5
2140,z0/mcf-z-stacks-03212011_p19_s1_w2.tif,z4/mcf-z-stacks-03212011_p19_s1_w2.tif,z2/mcf-z-stacks-03212011_p19_s1_w2.tif,0.5
2141,z0/mcf-z-stacks-03212011_p19_s2_w2.tif,z4/mcf-z-stacks-03212011_p19_s2_w2.tif,z2/mcf-z-stacks-03212011_p19_s2_w2.tif,0.5
2142,z0/mcf-z-stacks-03212011_p20_s1_w2.tif,z4/mcf-z-stacks-03212011_p20_s1_w2.tif,z2/mcf-z-stacks-03212011_p20_s1_w2.tif,0.5
2143,z0/mcf-z-stacks-03212011_p20_s2_w2.tif,z4/mcf-z-stacks-03212011_p20_s2_w2.tif,z2/mcf-z-stacks-03212011_p20_s2_w2.tif,0.5
2144,z0/mcf-z-stacks-03212011_p21_s1_w2.tif,z4/mcf-z-stacks-03212011_p21_s1_w2.tif,z2/mcf-z-stacks-03212011_p21_s1_w2.tif,0.5
2145,z0/mcf-z-stacks-03212011_p21_s2_w2.tif,z4/mcf-z-stacks-03212011_p21_s2_w2.tif,z2/mcf-z-stacks-03212011_p21_s2_w2.tif,0.5
2146,z0/mcf-z-stacks-03212011_p22_s1_w2.tif,z4/mcf-z-stacks-03212011_p22_s1_w2.tif,z2/mcf-z-stacks-03212011_p22_s1_w2.tif,0.5
2147,z0/mcf-z-stacks-03212011_p22_s2_w2.tif,z4/mcf-z-stacks-03212011_p22_s2_w2.tif,z2/mcf-z-stacks-03212011_p22_s2_w2.tif,0.5
2148,z0/mcf-z-stacks-03212011_p23_s1_w2.tif,z4/mcf-z-stacks-03212011_p23_s1_w2.tif,z2/mcf-z-stacks-03212011_p23_s1_w2.tif,0.5
2149,z0/mcf-z-stacks-03212011_p23_s2_w2.tif,z4/mcf-z-stacks-03212011_p23_s2_w2.tif,z2/mcf-z-stacks-03212011_p23_s2_w2.tif,0.5
2150,z0/mcf-z-stacks-03212011_p24_s1_w2.tif,z4/mcf-z-stacks-03212011_p24_s1_w2.tif,z2/mcf-z-stacks-03212011_p24_s1_w2.tif,0.5
2151,z0/mcf-z-stacks-03212011_p24_s2_w2.tif,z4/mcf-z-stacks-03212011_p24_s2_w2.tif,z2/mcf-z-stacks-03212011_p24_s2_w2.tif,0.5
2152,z4/mcf-z-stacks-03212011_e20_s1_w2.tif,z8/mcf-z-stacks-03212011_e20_s1_w2.tif,z6/mcf-z-stacks-03212011_e20_s1_w2.tif,0.5
2153,z4/mcf-z-stacks-03212011_e20_s2_w2.tif,z8/mcf-z-stacks-03212011_e20_s2_w2.tif,z6/mcf-z-stacks-03212011_e20_s2_w2.tif,0.5
2154,z4/mcf-z-stacks-03212011_e21_s1_w2.tif,z8/mcf-z-stacks-03212011_e21_s1_w2.tif,z6/mcf-z-stacks-03212011_e21_s1_w2.tif,0.5
2155,z4/mcf-z-stacks-03212011_e21_s2_w2.tif,z8/mcf-z-stacks-03212011_e21_s2_w2.tif,z6/mcf-z-stacks-03212011_e21_s2_w2.tif,0.5
2156,z4/mcf-z-stacks-03212011_e22_s1_w2.tif,z8/mcf-z-stacks-03212011_e22_s1_w2.tif,z6/mcf-z-stacks-03212011_e22_s1_w2.tif,0.5
2157,z4/mcf-z-stacks-03212011_e22_s2_w2.tif,z8/mcf-z-stacks-03212011_e22_s2_w2.tif,z6/mcf-z-stacks-03212011_e22_s2_w2.tif,0.5
2158,z4/mcf-z-stacks-03212011_e23_s1_w2.tif,z8/mcf-z-stacks-03212011_e23_s1_w2.tif,z6/mcf-z-stacks-03212011_e23_s1_w2.tif,0.5
2159,z4/mcf-z-stacks-03212011_e23_s2_w2.tif,z8/mcf-z-stacks-03212011_e23_s2_w2.tif,z6/mcf-z-stacks-03212011_e23_s2_w2.tif,0.5
2160,z4/mcf-z-stacks-03212011_e24_s1_w2.tif,z8/mcf-z-stacks-03212011_e24_s1_w2.tif,z6/mcf-z-stacks-03212011_e24_s1_w2.tif,0.5
2161,z4/mcf-z-stacks-03212011_e24_s2_w2.tif,z8/mcf-z-stacks-03212011_e24_s2_w2.tif,z6/mcf-z-stacks-03212011_e24_s2_w2.tif,0.5
2162,z4/mcf-z-stacks-03212011_f01_s1_w2.tif,z8/mcf-z-stacks-03212011_f01_s1_w2.tif,z6/mcf-z-stacks-03212011_f01_s1_w2.tif,0.5
2163,z4/mcf-z-stacks-03212011_f01_s2_w2.tif,z8/mcf-z-stacks-03212011_f01_s2_w2.tif,z6/mcf-z-stacks-03212011_f01_s2_w2.tif,0.5
2164,z4/mcf-z-stacks-03212011_f02_s1_w2.tif,z8/mcf-z-stacks-03212011_f02_s1_w2.tif,z6/mcf-z-stacks-03212011_f02_s1_w2.tif,0.5
2165,z4/mcf-z-stacks-03212011_f02_s2_w2.tif,z8/mcf-z-stacks-03212011_f02_s2_w2.tif,z6/mcf-z-stacks-03212011_f02_s2_w2.tif,0.5
2166,z4/mcf-z-stacks-03212011_f03_s1_w2.tif,z8/mcf-z-stacks-03212011_f03_s1_w2.tif,z6/mcf-z-stacks-03212011_f03_s1_w2.tif,0.5
2167,z4/mcf-z-stacks-03212011_f03_s2_w2.tif,z8/mcf-z-stacks-03212011_f03_s2_w2.tif,z6/mcf-z-stacks-03212011_f03_s2_w2.tif,0.5
2168,z4/mcf-z-stacks-03212011_f04_s1_w2.tif,z8/mcf-z-stacks-03212011_f04_s1_w2.tif,z6/mcf-z-stacks-03212011_f04_s1_w2.tif,0.5
2169,z4/mcf-z-stacks-03212011_f04_s2_w2.tif,z8/mcf-z-stacks-03212011_f04_s2_w2.tif,z6/mcf-z-stacks-03212011_f04_s2_w2.tif,0.5
2170,z4/mcf-z-stacks-03212011_f05_s1_w2.tif,z8/mcf-z-stacks-03212011_f05_s1_w2.tif,z6/mcf-z-stacks-03212011_f05_s1_w2.tif,0.5
2171,z4/mcf-z-stacks-03212011_f05_s2_w2.tif,z8/mcf-z-stacks-03212011_f05_s2_w2.tif,z6/mcf-z-stacks-03212011_f05_s2_w2.tif,0.5
2172,z4/mcf-z-stacks-03212011_f06_s1_w2.tif,z8/mcf-z-stacks-03212011_f06_s1_w2.tif,z6/mcf-z-stacks-03212011_f06_s1_w2.tif,0.5
2173,z4/mcf-z-stacks-03212011_f06_s2_w2.tif,z8/mcf-z-stacks-03212011_f06_s2_w2.tif,z6/mcf-z-stacks-03212011_f06_s2_w2.tif,0.5
2174,z4/mcf-z-stacks-03212011_f07_s1_w2.tif,z8/mcf-z-stacks-03212011_f07_s1_w2.tif,z6/mcf-z-stacks-03212011_f07_s1_w2.tif,0.5
2175,z4/mcf-z-stacks-03212011_f07_s2_w2.tif,z8/mcf-z-stacks-03212011_f07_s2_w2.tif,z6/mcf-z-stacks-03212011_f07_s2_w2.tif,0.5
2176,z4/mcf-z-stacks-03212011_f08_s1_w2.tif,z8/mcf-z-stacks-03212011_f08_s1_w2.tif,z6/mcf-z-stacks-03212011_f08_s1_w2.tif,0.5
2177,z4/mcf-z-stacks-03212011_f08_s2_w2.tif,z8/mcf-z-stacks-03212011_f08_s2_w2.tif,z6/mcf-z-stacks-03212011_f08_s2_w2.tif,0.5
2178,z4/mcf-z-stacks-03212011_f09_s1_w2.tif,z8/mcf-z-stacks-03212011_f09_s1_w2.tif,z6/mcf-z-stacks-03212011_f09_s1_w2.tif,0.5
2179,z4/mcf-z-stacks-03212011_f09_s2_w2.tif,z8/mcf-z-stacks-03212011_f09_s2_w2.tif,z6/mcf-z-stacks-03212011_f09_s2_w2.tif,0.5
2180,z4/mcf-z-stacks-03212011_f10_s1_w2.tif,z8/mcf-z-stacks-03212011_f10_s1_w2.tif,z6/mcf-z-stacks-03212011_f10_s1_w2.tif,0.5
2181,z4/mcf-z-stacks-03212011_f10_s2_w2.tif,z8/mcf-z-stacks-03212011_f10_s2_w2.tif,z6/mcf-z-stacks-03212011_f10_s2_w2.tif,0.5
2182,z4/mcf-z-stacks-03212011_f11_s1_w2.tif,z8/mcf-z-stacks-03212011_f11_s1_w2.tif,z6/mcf-z-stacks-03212011_f11_s1_w2.tif,0.5
2183,z4/mcf-z-stacks-03212011_f11_s2_w2.tif,z8/mcf-z-stacks-03212011_f11_s2_w2.tif,z6/mcf-z-stacks-03212011_f11_s2_w2.tif,0.5
2184,z4/mcf-z-stacks-03212011_f12_s1_w2.tif,z8/mcf-z-stacks-03212011_f12_s1_w2.tif,z6/mcf-z-stacks-03212011_f12_s1_w2.tif,0.5
2185,z4/mcf-z-stacks-03212011_f12_s2_w2.tif,z8/mcf-z-stacks-03212011_f12_s2_w2.tif,z6/mcf-z-stacks-03212011_f12_s2_w2.tif,0.5
2186,z4/mcf-z-stacks-03212011_f13_s1_w2.tif,z8/mcf-z-stacks-03212011_f13_s1_w2.tif,z6/mcf-z-stacks-03212011_f13_s1_w2.tif,0.5
2187,z4/mcf-z-stacks-03212011_f13_s2_w2.tif,z8/mcf-z-stacks-03212011_f13_s2_w2.tif,z6/mcf-z-stacks-03212011_f13_s2_w2.tif,0.5
2188,z4/mcf-z-stacks-03212011_f14_s1_w2.tif,z8/mcf-z-stacks-03212011_f14_s1_w2.tif,z6/mcf-z-stacks-03212011_f14_s1_w2.tif,0.5
2189,z4/mcf-z-stacks-03212011_f14_s2_w2.tif,z8/mcf-z-stacks-03212011_f14_s2_w2.tif,z6/mcf-z-stacks-03212011_f14_s2_w2.tif,0.5
2190,z4/mcf-z-stacks-03212011_f15_s1_w2.tif,z8/mcf-z-stacks-03212011_f15_s1_w2.tif,z6/mcf-z-stacks-03212011_f15_s1_w2.tif,0.5
2191,z4/mcf-z-stacks-03212011_f15_s2_w2.tif,z8/mcf-z-stacks-03212011_f15_s2_w2.tif,z6/mcf-z-stacks-03212011_f15_s2_w2.tif,0.5
2192,z4/mcf-z-stacks-03212011_f16_s1_w2.tif,z8/mcf-z-stacks-03212011_f16_s1_w2.tif,z6/mcf-z-stacks-03212011_f16_s1_w2.tif,0.5
2193,z4/mcf-z-stacks-03212011_f16_s2_w2.tif,z8/mcf-z-stacks-03212011_f16_s2_w2.tif,z6/mcf-z-stacks-03212011_f16_s2_w2.tif,0.5
2194,z4/mcf-z-stacks-03212011_f17_s1_w2.tif,z8/mcf-z-stacks-03212011_f17_s1_w2.tif,z6/mcf-z-stacks-03212011_f17_s1_w2.tif,0.5
2195,z4/mcf-z-stacks-03212011_f17_s2_w2.tif,z8/mcf-z-stacks-03212011_f17_s2_w2.tif,z6/mcf-z-stacks-03212011_f17_s2_w2.tif,0.5
2196,z4/mcf-z-stacks-03212011_f18_s1_w2.tif,z8/mcf-z-stacks-03212011_f18_s1_w2.tif,z6/mcf-z-stacks-03212011_f18_s1_w2.tif,0.5
2197,z4/mcf-z-stacks-03212011_f18_s2_w2.tif,z8/mcf-z-stacks-03212011_f18_s2_w2.tif,z6/mcf-z-stacks-03212011_f18_s2_w2.tif,0.5
2198,z4/mcf-z-stacks-03212011_f19_s1_w2.tif,z8/mcf-z-stacks-03212011_f19_s1_w2.tif,z6/mcf-z-stacks-03212011_f19_s1_w2.tif,0.5
2199,z4/mcf-z-stacks-03212011_f19_s2_w2.tif,z8/mcf-z-stacks-03212011_f19_s2_w2.tif,z6/mcf-z-stacks-03212011_f19_s2_w2.tif,0.5
2200,z4/mcf-z-stacks-03212011_f20_s1_w2.tif,z8/mcf-z-stacks-03212011_f20_s1_w2.tif,z6/mcf-z-stacks-03212011_f20_s1_w2.tif,0.5
2201,z4/mcf-z-stacks-03212011_f20_s2_w2.tif,z8/mcf-z-stacks-03212011_f20_s2_w2.tif,z6/mcf-z-stacks-03212011_f20_s2_w2.tif,0.5
2202,z4/mcf-z-stacks-03212011_f21_s1_w2.tif,z8/mcf-z-stacks-03212011_f21_s1_w2.tif,z6/mcf-z-stacks-03212011_f21_s1_w2.tif,0.5
2203,z4/mcf-z-stacks-03212011_f21_s2_w2.tif,z8/mcf-z-stacks-03212011_f21_s2_w2.tif,z6/mcf-z-stacks-03212011_f21_s2_w2.tif,0.5
2204,z4/mcf-z-stacks-03212011_f22_s1_w2.tif,z8/mcf-z-stacks-03212011_f22_s1_w2.tif,z6/mcf-z-stacks-03212011_f22_s1_w2.tif,0.5
2205,z4/mcf-z-stacks-03212011_f22_s2_w2.tif,z8/mcf-z-stacks-03212011_f22_s2_w2.tif,z6/mcf-z-stacks-03212011_f22_s2_w2.tif,0.5
2206,z4/mcf-z-stacks-03212011_f23_s1_w2.tif,z8/mcf-z-stacks-03212011_f23_s1_w2.tif,z6/mcf-z-stacks-03212011_f23_s1_w2.tif,0.5
2207,z4/mcf-z-stacks-03212011_f23_s2_w2.tif,z8/mcf-z-stacks-03212011_f23_s2_w2.tif,z6/mcf-z-stacks-03212011_f23_s2_w2.tif,0.5
